	-0.11	9.80	-6.81	-5.44	-5.00	3449.50
-0.15	0.29	9.74	0.06	0.06	0.00	3466.92
-0.15	0.29	9.74	0.00	0.00	0.00	3466.93
-0.14	0.30	9.75	0.00	0.00	0.00	3466.94
-0.14	0.27	9.78	0.00	-0.06	0.12	3466.94
-0.14	0.27	9.78	0.00	-0.06	0.12	3466.94
-0.15	0.30	9.80	-0.25	-0.19	0.12	3466.95
-0.15	0.30	9.80	-0.25	-0.19	0.12	3466.96
-0.14	0.27	9.80	0.00	0.19	0.06	3466.96
-0.14	0.27	9.80	0.00	0.19	0.06	3466.97
-0.14	0.30	9.69	0.12	0.19	-0.19	3466.97
-0.14	0.30	9.69	0.06	-0.06	-0.06	3466.98
-0.15	0.29	9.72	0.06	-0.06	-0.06	3466.99
-0.14	0.28	9.79	-0.06	0.12	0.00	3466.99
-0.14	0.28	9.79	-0.06	0.12	0.00	3467.00
-0.16	0.27	9.78	-0.06	-0.06	0.00	3467.00
-0.16	0.27	9.78	-0.06	-0.06	0.00	3467.01
-0.14	0.28	9.75	0.19	0.12	0.06	3467.01
-0.14	0.28	9.75	0.12	0.12	-0.06	3467.02
-0.14	0.26	9.69	0.12	0.12	-0.06	3467.03
-0.14	0.30	9.75	0.00	-0.06	0.00	3467.03
-0.14	0.30	9.75	0.00	-0.06	0.00	3467.04
-0.14	0.30	9.76	0.19	0.25	-0.06	3467.04
-0.14	0.30	9.76	0.19	0.25	-0.06	3467.05
-0.13	0.30	9.79	0.06	0.31	0.00	3467.05
-0.13	0.30	9.79	0.00	-0.25	0.00	3467.06
-0.16	0.28	9.80	0.00	-0.25	0.00	3467.07
-0.15	0.30	9.69	0.06	0.12	-0.06	3467.07
-0.15	0.30	9.69	0.06	0.12	-0.06	3467.08
-0.14	0.29	9.78	-0.06	0.06	0.06	3467.08
-0.14	0.29	9.78	0.06	-0.12	0.00	3467.09
-0.13	0.28	9.80	0.06	-0.12	0.00	3467.09
-0.13	0.28	9.80	-0.06	-0.06	0.00	3467.10
-0.14	0.29	9.79	-0.06	-0.06	0.00	3467.11
-0.13	0.31	9.81	0.12	0.19	0.00	3467.11
-0.13	0.31	9.81	0.12	0.19	0.00	3467.12
-0.15	0.29	9.70	0.00	-0.06	-0.06	3467.12
-0.15	0.29	9.70	0.00	0.12	-0.19	3467.13
-0.12	0.28	9.73	0.00	0.12	-0.19	3467.14
-0.14	0.28	9.76	0.12	0.19	-0.06	3467.14
-0.14	0.28	9.76	0.12	0.19	-0.06	3467.15
-0.15	0.27	9.80	0.00	0.12	0.00	3467.15
-0.15	0.27	9.80	0.00	0.12	0.00	3467.16
-0.15	0.27	9.76	0.00	0.06	-0.12	3467.16
-0.15	0.27	9.76	0.00	0.06	-0.12	3467.17
-0.14	0.30	9.70	0.00	-0.06	0.06	3467.17
-0.14	0.30	9.70	-0.12	0.00	0.00	3467.18
-0.12	0.30	9.73	-0.12	0.00	0.00	3467.19
-0.14	0.28	9.79	-0.12	0.06	0.06	3467.19
-0.14	0.28	9.79	-0.12	0.06	0.06	3467.20
-0.12	0.32	9.80	0.00	0.00	0.12	3467.20
-0.12	0.32	9.80	0.00	0.00	0.12	3467.21
-0.13	0.27	9.75	-0.06	0.06	-0.06	3467.21
-0.13	0.27	9.75	-0.06	0.06	-0.06	3467.22
-0.16	0.27	9.69	0.00	-0.06	0.12	3467.23
-0.16	0.27	9.69	0.06	-0.12	0.06	3467.23
-0.11	0.31	9.71	0.06	-0.12	0.06	3467.24
-0.12	0.28	9.78	0.00	0.12	0.00	3467.24
-0.12	0.28	9.78	0.00	0.12	0.00	3467.25
-0.11	0.30	9.78	0.00	0.12	0.12	3467.25
-0.11	0.30	9.78	0.00	0.12	0.12	3467.26
-0.15	0.27	9.80	-0.06	-0.06	-0.06	3467.26
-0.15	0.27	9.80	0.00	0.00	-0.06	3467.27
-0.14	0.28	9.72	0.00	0.00	-0.06	3467.28
-0.14	0.28	9.77	0.00	-0.12	0.00	3467.28
-0.14	0.28	9.77	0.00	-0.12	0.00	3467.29
-0.14	0.28	9.79	0.12	-0.06	0.00	3467.29
-0.14	0.28	9.79	0.12	-0.06	0.00	3467.30
-0.14	0.27	9.78	0.00	0.12	0.00	3467.30
-0.14	0.27	9.78	0.00	0.12	0.00	3467.31
-0.12	0.31	9.81	0.00	0.12	0.00	3467.32
-0.12	0.31	9.81	0.12	0.06	0.06	3467.32
-0.14	0.27	9.70	0.12	0.06	0.06	3467.33
-0.15	0.29	9.76	0.00	0.12	0.00	3467.33
-0.15	0.29	9.76	0.00	0.12	0.00	3467.34
-0.16	0.27	9.76	-0.06	-0.12	0.12	3467.34
-0.16	0.27	9.76	-0.06	-0.12	0.12	3467.35
-0.14	0.29	9.79	-0.06	0.19	0.00	3467.36
-0.14	0.29	9.79	-0.12	0.06	-0.06	3467.36
-0.12	0.28	9.77	-0.12	0.06	-0.06	3467.37
-0.17	0.28	9.70	0.00	-0.12	-0.06	3467.37
-0.17	0.28	9.70	0.00	-0.12	-0.06	3467.38
-0.14	0.28	9.75	0.06	-0.06	0.06	3467.39
-0.14	0.28	9.75	0.00	-0.12	0.06	3467.39
-0.16	0.28	9.79	0.00	-0.12	0.06	3467.40
-0.16	0.28	9.79	0.12	0.12	0.00	3467.40
-0.13	0.29	9.78	0.12	0.12	0.00	3467.41
-0.14	0.27	9.79	0.12	0.12	-0.12	3467.41
-0.14	0.27	9.79	0.12	0.12	-0.12	3467.42
-0.13	0.27	9.71	0.00	0.06	0.00	3467.42
-0.13	0.27	9.71	0.06	0.06	0.00	3467.43
-0.15	0.29	9.71	0.06	0.06	0.00	3467.44
-0.12	0.30	9.77	-0.06	0.00	0.00	3467.44
-0.12	0.30	9.77	-0.06	0.00	0.00	3467.45
-0.12	0.30	9.77	-0.19	-0.06	0.00	3467.45
-0.15	0.29	9.78	-0.19	-0.06	0.00	3467.46
-0.16	0.29	9.78	0.00	0.12	-0.06	3467.46
-0.16	0.29	9.78	0.00	0.12	-0.06	3467.47
-0.15	0.30	9.71	0.06	0.00	-0.12	3467.48
-0.15	0.30	9.71	-0.06	0.06	0.00	3467.48
-0.10	0.31	9.73	-0.06	0.06	0.00	3467.49
-0.14	0.29	9.79	-0.06	0.06	-0.06	3467.49
-0.14	0.29	9.79	-0.06	0.06	-0.06	3467.50
-0.15	0.27	9.79	0.12	0.00	0.06	3467.50
-0.15	0.27	9.79	0.12	0.00	0.06	3467.51
-0.12	0.32	9.82	-0.19	-0.12	0.06	3467.51
-0.12	0.32	9.82	-0.19	-0.12	0.06	3467.52
-0.15	0.27	9.68	0.00	-0.12	0.00	3467.53
-0.15	0.27	9.68	-0.12	0.00	0.00	3467.53
-0.12	0.28	9.75	-0.12	0.00	0.00	3467.54
-0.13	0.30	9.78	-0.12	-0.06	0.00	3467.54
-0.13	0.30	9.78	-0.12	-0.06	0.00	3467.55
-0.18	0.29	9.80	0.00	0.06	-0.12	3467.55
-0.18	0.29	9.80	0.00	0.06	-0.12	3467.56
-0.15	0.30	9.77	0.06	0.00	-0.12	3467.57
-0.15	0.30	9.77	0.06	0.00	-0.12	3467.57
-0.17	0.28	9.68	0.00	0.06	-0.06	3467.58
-0.17	0.28	9.68	0.12	0.06	0.00	3467.58
-0.13	0.29	9.73	0.12	0.06	0.00	3467.59
-0.15	0.26	9.79	0.06	0.06	0.00	3467.59
-0.15	0.26	9.79	0.06	0.06	0.00	3467.60
-0.12	0.30	9.81	0.00	0.06	0.06	3467.61
-0.12	0.30	9.81	0.00	0.06	0.06	3467.61
-0.13	0.28	9.80	-0.06	-0.06	0.06	3467.62
-0.13	0.28	9.80	0.06	0.06	-0.12	3467.62
-0.14	0.30	9.69	0.06	0.06	-0.12	3467.63
-0.14	0.28	9.76	0.06	-0.06	-0.06	3467.63
-0.14	0.28	9.76	0.06	-0.06	-0.06	3467.64
-0.13	0.29	9.77	0.00	0.00	-0.06	3467.65
-0.13	0.29	9.77	0.00	0.00	-0.06	3467.65
-0.13	0.29	9.77	0.00	0.00	0.00	3467.66
-0.13	0.29	9.77	0.06	0.06	0.00	3467.66
-0.12	0.31	9.79	0.06	0.06	0.00	3467.67
-0.13	0.30	9.69	0.12	0.12	-0.06	3467.67
-0.13	0.30	9.69	0.12	0.12	-0.06	3467.68
-0.13	0.29	9.74	0.00	0.12	-0.06	3467.69
-0.13	0.29	9.74	0.12	0.06	-0.06	3467.69
-0.17	0.28	9.80	0.12	0.06	-0.06	3467.70
-0.17	0.28	9.80	0.12	0.06	-0.19	3467.70
-0.13	0.29	9.81	0.12	0.06	-0.19	3467.71
-0.16	0.27	9.73	0.06	0.12	0.12	3467.71
-0.16	0.27	9.73	0.06	0.12	0.12	3467.72
-0.17	0.27	9.69	-0.06	-0.12	0.19	3467.73
-0.17	0.27	9.69	-0.06	-0.12	0.19	3467.73
-0.16	0.30	9.73	0.06	0.00	0.00	3467.74
-0.16	0.30	9.73	-0.06	-0.12	0.06	3467.75
-0.14	0.27	9.76	-0.06	-0.12	0.06	3467.75
-0.14	0.27	9.76	0.00	-0.06	-0.06	3467.75
-0.13	0.29	9.83	0.00	-0.06	-0.06	3467.76
-0.15	0.28	9.78	0.12	0.06	0.00	3467.76
-0.15	0.28	9.78	0.12	0.06	0.00	3467.77
-0.13	0.29	9.70	0.00	0.06	0.06	3467.78
-0.13	0.29	9.70	0.12	0.12	0.00	3467.78
-0.14	0.28	9.71	0.12	0.12	0.00	3467.79
-0.13	0.29	9.78	0.00	0.06	0.06	3467.79
-0.13	0.29	9.78	0.00	0.06	0.06	3467.80
-0.12	0.29	9.77	0.00	0.00	-0.12	3467.80
-0.12	0.29	9.77	0.00	0.00	-0.12	3467.81
-0.16	0.30	9.81	0.00	0.12	-0.19	3467.82
-0.16	0.30	9.81	0.00	0.12	-0.06	3467.82
-0.12	0.30	9.70	0.00	0.12	-0.06	3467.83
-0.14	0.29	9.76	0.12	0.06	0.06	3467.83
-0.14	0.29	9.76	0.12	0.06	0.06	3467.84
-0.11	0.30	9.77	0.00	0.12	0.06	3467.85
-0.11	0.30	9.77	0.00	0.12	0.06	3467.85
-0.13	0.31	9.80	0.00	-0.06	0.00	3467.86
-0.13	0.31	9.80	0.00	-0.06	0.00	3467.86
-0.13	0.29	9.82	0.06	0.19	-0.06	3467.87
-0.13	0.29	9.82	0.06	0.19	-0.12	3467.87
-0.16	0.28	9.70	0.06	0.19	-0.12	3467.88
-0.13	0.28	9.72	-0.06	-0.06	-0.06	3467.89
-0.13	0.28	9.72	-0.06	-0.06	-0.06	3467.89
-0.13	0.30	9.78	0.00	0.12	-0.12	3467.90
-0.13	0.30	9.78	0.00	0.12	-0.12	3467.90
-0.14	0.30	9.78	0.06	0.12	-0.06	3467.91
-0.14	0.30	9.78	-0.06	0.00	0.12	3467.91
-0.14	0.28	9.77	-0.06	0.00	0.12	3467.92
-0.11	0.29	9.67	0.12	0.00	-0.06	3467.93
-0.11	0.29	9.67	0.12	0.00	-0.06	3467.93
-0.14	0.27	9.76	0.06	-0.12	-0.06	3467.94
-0.14	0.27	9.76	0.00	-0.12	0.06	3467.94
-0.13	0.28	9.76	0.00	-0.12	0.06	3467.95
-0.13	0.28	9.76	0.00	0.12	0.06	3467.95
-0.16	0.28	9.79	0.00	0.12	0.06	3467.96
-0.15	0.27	9.78	0.00	-0.12	-0.06	3467.97
-0.15	0.27	9.78	0.00	-0.12	-0.06	3467.97
-0.14	0.29	9.70	0.12	0.00	0.00	3467.98
-0.14	0.29	9.70	0.12	0.00	0.00	3467.98
-0.13	0.29	9.71	0.12	0.00	0.06	3467.99
-0.13	0.29	9.71	-0.12	0.00	-0.06	3468.00
-0.12	0.30	9.78	-0.12	0.00	-0.06	3468.00
-0.12	0.30	9.78	0.00	-0.06	0.06	3468.00
-0.12	0.29	9.80	0.00	-0.06	0.06	3468.01
-0.15	0.27	9.80	0.12	0.19	-0.12	3468.02
-0.15	0.27	9.80	0.12	0.19	-0.12	3468.02
-0.10	0.31	9.71	0.12	0.06	0.12	3468.03
-0.10	0.31	9.71	-0.06	-0.06	0.00	3468.03
-0.14	0.27	9.76	-0.06	-0.06	0.00	3468.04
-0.15	0.30	9.76	0.00	-0.12	0.00	3468.05
-0.15	0.30	9.76	0.00	-0.12	0.00	3468.05
-0.15	0.30	9.76	0.12	0.00	0.06	3468.06
-0.17	0.28	9.80	0.12	0.00	0.06	3468.06
-0.14	0.29	9.80	0.06	0.00	0.19	3468.07
-0.14	0.29	9.80	0.06	0.00	0.19	3468.07
-0.13	0.27	9.69	0.06	-0.19	0.00	3468.08
-0.13	0.27	9.69	0.06	-0.06	-0.12	3468.08
-0.14	0.27	9.73	0.06	-0.06	-0.12	3468.09
-0.16	0.28	9.79	-0.06	0.12	0.00	3468.10
-0.16	0.28	9.79	-0.06	0.12	0.00	3468.10
-0.13	0.30	9.79	0.06	-0.19	0.00	3468.11
-0.13	0.30	9.79	0.06	-0.19	0.00	3468.11
-0.12	0.31	9.78	0.00	0.00	-0.06	3468.12
-0.12	0.31	9.78	0.00	0.00	-0.06	3468.12
-0.14	0.31	9.70	0.00	-0.19	-0.06	3468.13
-0.14	0.31	9.70	-0.06	-0.19	-0.06	3468.14
-0.15	0.28	9.72	-0.06	-0.19	-0.06	3468.14
-0.14	0.29	9.74	0.06	-0.25	-0.06	3468.15
-0.14	0.29	9.74	0.06	-0.25	-0.06	3468.15
-0.14	0.30	9.79	0.00	0.06	0.06	3468.16
-0.14	0.30	9.79	0.00	0.06	0.06	3468.16
-0.15	0.27	9.78	0.12	0.12	0.00	3468.17
-0.15	0.27	9.78	0.12	0.00	-0.06	3468.18
-0.14	0.27	9.70	0.12	0.00	-0.06	3468.18
-0.15	0.29	9.76	-0.06	0.12	-0.06	3468.19
-0.15	0.29	9.76	-0.06	0.12	-0.06	3468.19
-0.13	0.27	9.80	0.00	-0.06	0.06	3468.20
-0.13	0.27	9.80	0.00	-0.06	0.06	3468.20
-0.14	0.29	9.78	0.06	0.00	-0.06	3468.21
-0.14	0.29	9.78	0.06	0.00	-0.06	3468.22
-0.15	0.29	9.83	-0.12	-0.12	0.06	3468.22
-0.16	0.29	9.72	0.00	-0.12	0.06	3468.23
-0.16	0.29	9.72	0.00	-0.12	0.06	3468.23
-0.15	0.30	9.76	-0.06	-0.19	0.00	3468.24
-0.15	0.30	9.76	-0.06	-0.19	0.00	3468.25
-0.14	0.29	9.75	0.00	0.00	0.06	3468.25
-0.14	0.29	9.75	0.06	-0.12	0.06	3468.26
-0.14	0.30	9.80	0.06	-0.12	0.06	3468.26
-0.14	0.30	9.80	0.00	0.06	-0.06	3468.27
-0.13	0.31	9.75	0.00	0.06	-0.06	3468.27
-0.14	0.30	9.68	0.00	-0.06	0.06	3468.28
-0.14	0.30	9.68	0.00	-0.06	0.06	3468.28
-0.14	0.28	9.73	0.00	-0.06	-0.06	3468.29
-0.14	0.28	9.73	-0.06	-0.06	0.12	3468.30
-0.15	0.30	9.76	-0.06	-0.06	0.12	3468.30
-0.15	0.30	9.76	0.00	0.06	-0.19	3468.31
-0.13	0.28	9.78	0.00	0.06	-0.19	3468.31
-0.13	0.29	9.80	0.06	-0.06	-0.06	3468.32
-0.13	0.29	9.80	0.06	-0.06	-0.06	3468.32
-0.14	0.29	9.70	0.06	-0.12	0.00	3468.33
-0.14	0.29	9.70	0.06	-0.12	0.00	3468.34
-0.15	0.31	9.73	0.06	-0.12	0.00	3468.34
-0.13	0.31	9.77	0.00	0.12	-0.06	3468.35
-0.13	0.31	9.77	0.00	0.12	-0.06	3468.35
-0.13	0.29	9.82	0.00	-0.06	-0.06	3468.36
-0.13	0.29	9.82	0.00	-0.06	-0.06	3468.36
-0.13	0.27	9.79	0.00	0.00	0.12	3468.37
-0.13	0.27	9.79	0.00	0.00	0.12	3468.38
-0.13	0.29	9.70	0.06	-0.12	0.00	3468.38
-0.13	0.29	9.70	-0.12	0.06	0.00	3468.39
-0.16	0.28	9.71	-0.12	0.06	0.00	3468.39
-0.15	0.29	9.80	-0.06	0.00	0.06	3468.40
-0.15	0.29	9.80	-0.06	0.00	0.06	3468.40
-0.15	0.30	9.81	-0.06	0.00	0.12	3468.41
-0.15	0.30	9.81	-0.06	0.00	0.12	3468.42
-0.16	0.28	9.82	0.06	-0.06	0.06	3468.42
-0.16	0.28	9.82	0.06	-0.06	0.06	3468.43
-0.15	0.30	9.71	-0.06	-0.12	-0.19	3468.43
-0.15	0.28	9.73	-0.06	-0.12	0.12	3468.44
-0.15	0.28	9.73	-0.06	-0.12	0.12	3468.44
-0.14	0.28	9.76	0.00	0.00	0.00	3468.45
-0.14	0.28	9.76	0.00	0.00	0.00	3468.45
-0.14	0.28	9.77	0.06	-0.12	-0.06	3468.46
-0.14	0.28	9.77	0.06	-0.12	-0.06	3468.47
-0.15	0.27	9.77	0.00	0.06	-0.06	3468.47
-0.15	0.27	9.77	0.19	0.00	-0.12	3468.48
-0.13	0.29	9.70	0.19	0.00	-0.12	3468.48
-0.14	0.31	9.71	0.00	0.06	0.00	3468.49
-0.14	0.31	9.71	0.00	0.06	0.00	3468.50
-0.12	0.30	9.77	0.19	0.19	0.00	3468.50
-0.12	0.30	9.77	0.19	0.19	0.00	3468.51
-0.12	0.27	9.79	0.06	0.19	0.00	3468.51
-0.12	0.27	9.79	0.06	0.25	-0.06	3468.52
-0.12	0.28	9.78	0.06	0.25	-0.06	3468.52
-0.16	0.27	9.70	0.12	0.06	-0.06	3468.53
-0.16	0.27	9.70	0.12	0.06	-0.06	3468.54
-0.13	0.30	9.73	0.00	0.00	0.06	3468.54
-0.13	0.30	9.73	0.06	0.12	0.06	3468.55
-0.14	0.29	9.81	0.06	0.12	0.06	3468.55
-0.14	0.29	9.81	0.00	-0.06	0.12	3468.56
-0.13	0.30	9.79	0.00	-0.06	0.12	3468.56
-0.15	0.28	9.76	0.12	0.00	0.00	3468.57
-0.15	0.28	9.76	0.12	0.00	0.00	3468.58
-0.15	0.29	9.71	0.06	0.00	-0.06	3468.58
-0.15	0.29	9.71	0.06	0.00	-0.06	3468.59
-0.17	0.28	9.77	-0.06	0.06	0.00	3468.59
-0.17	0.28	9.77	0.12	0.00	-0.12	3468.60
-0.12	0.29	9.77	0.12	0.00	-0.12	3468.60
-0.12	0.29	9.77	0.00	0.06	0.06	3468.61
-0.16	0.30	9.79	0.00	0.06	0.06	3468.61
-0.11	0.28	9.78	0.12	0.19	0.06	3468.62
-0.11	0.28	9.78	0.12	0.19	0.06	3468.63
-0.15	0.28	9.69	0.12	0.12	0.00	3468.63
-0.15	0.28	9.69	0.12	0.12	0.00	3468.64
-0.15	0.30	9.72	0.12	0.12	0.00	3468.64
-0.15	0.28	9.79	0.00	0.00	0.06	3468.65
-0.15	0.28	9.79	0.00	0.00	0.06	3468.65
-0.14	0.28	9.81	0.00	0.06	-0.06	3468.66
-0.14	0.28	9.81	0.00	0.06	-0.06	3468.67
-0.13	0.31	9.77	-0.19	0.06	0.06	3468.67
-0.13	0.31	9.77	0.06	0.25	-0.06	3468.68
-0.12	0.29	9.67	0.06	0.25	-0.06	3468.68
-0.18	0.27	9.72	0.06	0.06	-0.06	3468.69
-0.18	0.27	9.72	0.06	0.06	-0.06	3468.70
-0.14	0.28	9.78	0.12	0.00	0.00	3468.70
-0.14	0.28	9.78	0.12	0.00	0.00	3468.71
-0.15	0.28	9.78	-0.06	0.19	0.12	3468.71
-0.15	0.28	9.78	-0.06	0.19	0.12	3468.72
-0.14	0.29	9.78	-0.06	0.06	0.00	3468.72
-0.14	0.29	9.78	-0.06	0.06	0.06	3468.73
-0.15	0.29	9.72	-0.06	0.06	0.06	3468.74
-0.14	0.28	9.77	-0.19	-0.06	0.06	3468.74
-0.14	0.28	9.77	-0.19	-0.06	0.06	3468.75
-0.14	0.28	9.78	0.06	0.00	-0.06	3468.75
-0.14	0.28	9.78	0.06	0.06	0.06	3468.76
-0.13	0.30	9.81	0.06	0.06	0.06	3468.76
-0.13	0.30	9.81	0.06	0.06	-0.06	3468.77
-0.15	0.29	9.80	0.06	0.06	-0.06	3468.78
-0.14	0.30	9.68	0.06	0.00	0.12	3468.78
-0.14	0.30	9.68	0.06	0.00	0.12	3468.79
-0.11	0.30	9.72	0.00	0.00	0.00	3468.79
-0.11	0.30	9.72	-0.06	0.00	0.12	3468.80
-0.15	0.29	9.78	-0.06	0.00	0.12	3468.80
-0.15	0.29	9.78	0.00	-0.12	-0.06	3468.81
-0.16	0.29	9.79	0.00	-0.12	-0.06	3468.82
-0.17	0.28	9.73	0.00	-0.06	-0.06	3468.82
-0.17	0.28	9.73	0.00	-0.06	-0.06	3468.83
-0.13	0.29	9.70	0.12	0.00	0.00	3468.83
-0.13	0.29	9.70	0.06	0.31	-0.19	3468.84
-0.12	0.29	9.72	0.06	0.31	-0.19	3468.85
-0.18	0.28	9.78	0.00	0.25	-0.06	3468.85
-0.18	0.28	9.78	0.00	0.25	-0.06	3468.85
-0.16	0.26	9.79	-0.06	0.12	0.12	3468.86
-0.16	0.26	9.79	-0.06	0.12	0.12	3468.87
-0.16	0.30	9.79	0.00	-0.06	0.00	3468.87
-0.16	0.30	9.79	0.00	-0.06	0.00	3468.88
-0.12	0.28	9.69	0.06	0.06	0.00	3468.88
-0.12	0.28	9.69	-0.12	0.00	0.00	3468.89
-0.15	0.28	9.71	-0.12	0.00	0.00	3468.90
-0.14	0.31	9.78	0.00	0.00	0.06	3468.90
-0.14	0.31	9.78	0.00	0.00	0.06	3468.91
-0.15	0.25	9.81	-0.12	0.00	0.00	3468.91
-0.15	0.25	9.81	-0.12	0.00	0.00	3468.92
-0.17	0.31	9.77	-0.06	-0.06	0.06	3468.92
-0.17	0.31	9.77	-0.06	-0.06	0.06	3468.93
-0.14	0.26	9.73	0.12	0.00	0.12	3468.93
-0.14	0.26	9.73	0.00	0.12	-0.06	3468.94
-0.16	0.25	9.75	0.00	0.12	-0.06	3468.95
-0.15	0.26	9.76	0.00	-0.12	0.00	3468.95
-0.15	0.26	9.76	0.00	-0.12	0.00	3468.96
-0.12	0.33	9.79	-0.06	0.06	0.12	3468.96
-0.12	0.33	9.79	-0.06	0.06	0.12	3468.97
-0.16	0.27	9.80	0.06	0.06	-0.06	3468.97
-0.16	0.27	9.80	0.06	0.06	-0.06	3468.98
-0.15	0.30	9.69	0.12	0.12	-0.12	3468.99
-0.15	0.30	9.69	-0.12	0.12	0.06	3468.99
-0.15	0.27	9.76	-0.12	0.12	0.06	3469.00
-0.17	0.30	9.74	-0.06	-0.06	0.00	3469.00
-0.17	0.30	9.74	-0.06	-0.06	0.00	3469.01
-0.13	0.28	9.80	0.00	0.00	-0.06	3469.01
-0.13	0.28	9.80	0.00	0.00	-0.06	3469.02
-0.15	0.27	9.75	0.00	0.00	0.06	3469.02
-0.15	0.27	9.75	-0.12	-0.06	0.12	3469.03
-0.14	0.29	9.71	-0.12	-0.06	0.12	3469.04
-0.14	0.29	9.75	-0.06	-0.12	0.00	3469.04
-0.14	0.29	9.75	-0.06	-0.12	0.00	3469.05
-0.14	0.29	9.76	0.06	0.00	0.00	3469.05
-0.14	0.29	9.76	0.06	0.00	0.00	3469.06
-0.15	0.25	9.79	0.00	0.00	0.00	3469.07
-0.15	0.25	9.79	0.06	0.06	-0.12	3469.07
-0.15	0.32	9.77	0.06	0.06	-0.12	3469.08
-0.13	0.27	9.73	0.06	0.06	0.06	3469.08
-0.13	0.27	9.73	0.06	0.06	0.06	3469.09
-0.13	0.29	9.71	0.00	-0.12	-0.06	3469.09
-0.13	0.29	9.71	0.12	0.00	0.06	3469.10
-0.12	0.28	9.74	0.12	0.00	0.06	3469.11
-0.12	0.28	9.74	0.06	0.06	0.06	3469.11
-0.14	0.31	9.81	0.06	0.06	0.06	3469.12
-0.15	0.28	9.79	-0.06	0.06	-0.06	3469.12
-0.15	0.28	9.79	-0.06	0.06	-0.06	3469.13
-0.13	0.32	9.69	0.00	-0.06	0.00	3469.13
-0.13	0.32	9.69	0.19	-0.06	-0.06	3469.14
-0.16	0.28	9.76	0.19	-0.06	-0.06	3469.15
-0.11	0.32	9.78	-0.06	0.06	0.06	3469.15
-0.11	0.32	9.78	-0.06	0.06	0.06	3469.16
-0.11	0.32	9.78	0.00	0.06	0.06	3469.16
-0.17	0.27	9.79	0.00	0.06	0.06	3469.17
-0.12	0.30	9.73	-0.12	-0.12	0.00	3469.17
-0.12	0.30	9.73	-0.12	-0.12	0.00	3469.18
-0.16	0.29	9.69	0.12	0.25	-0.06	3469.19
-0.16	0.29	9.69	0.06	0.06	0.12	3469.19
-0.13	0.28	9.75	0.06	0.06	0.12	3469.20
-0.12	0.31	9.75	0.00	0.12	0.06	3469.20
-0.12	0.31	9.75	0.00	0.12	0.06	3469.21
-0.13	0.27	9.77	0.19	0.19	-0.06	3469.21
-0.13	0.27	9.77	0.19	0.19	-0.06	3469.22
-0.12	0.32	9.76	0.12	0.12	0.00	3469.22
-0.12	0.32	9.76	0.12	0.12	0.00	3469.23
-0.15	0.27	9.70	0.12	-0.06	-0.06	3469.24
-0.13	0.30	9.71	0.06	0.06	-0.06	3469.24
-0.13	0.30	9.71	0.06	0.06	-0.06	3469.25
-0.12	0.29	9.78	0.06	0.12	-0.06	3469.25
-0.12	0.29	9.78	0.06	0.12	-0.06	3469.26
-0.13	0.28	9.79	-0.06	0.06	0.06	3469.26
-0.13	0.28	9.79	-0.06	0.06	0.06	3469.27
-0.14	0.28	9.79	-0.06	0.12	0.00	3469.28
-0.14	0.28	9.79	0.00	0.12	0.00	3469.28
-0.16	0.28	9.72	0.00	0.12	0.00	3469.29
-0.15	0.29	9.75	0.06	-0.06	0.00	3469.29
-0.15	0.29	9.75	0.06	-0.06	0.00	3469.30
-0.16	0.27	9.77	-0.12	-0.12	-0.12	3469.30
-0.16	0.27	9.77	-0.12	-0.12	-0.12	3469.31
-0.12	0.27	9.81	0.00	0.00	0.00	3469.32
-0.12	0.27	9.81	0.00	0.00	0.00	3469.32
-0.13	0.29	9.81	0.00	0.00	0.00	3469.33
-0.14	0.27	9.70	0.00	0.12	-0.06	3469.33
-0.14	0.27	9.70	0.00	0.12	-0.06	3469.34
-0.15	0.29	9.74	0.06	0.25	-0.06	3469.35
-0.15	0.29	9.74	0.00	-0.06	0.06	3469.35
-0.13	0.27	9.80	0.00	-0.06	0.06	3469.36
-0.13	0.27	9.80	0.00	0.12	0.00	3469.36
-0.13	0.31	9.79	0.00	0.12	0.00	3469.37
-0.14	0.27	9.75	0.06	0.31	0.00	3469.37
-0.14	0.27	9.75	0.06	0.31	0.00	3469.38
-0.15	0.27	9.71	-0.06	0.19	-0.12	3469.38
-0.15	0.27	9.71	-0.06	0.19	-0.12	3469.39
-0.13	0.30	9.72	0.00	0.06	0.06	3469.40
-0.13	0.30	9.72	-0.06	-0.12	0.06	3469.40
-0.17	0.28	9.78	-0.06	-0.12	0.06	3469.41
-0.17	0.28	9.78	0.00	-0.06	-0.12	3469.41
-0.14	0.29	9.80	0.00	-0.06	-0.12	3469.42
-0.15	0.30	9.77	-0.06	-0.06	0.12	3469.42
-0.15	0.30	9.77	-0.06	-0.06	0.12	3469.43
-0.11	0.29	9.71	0.00	-0.06	-0.06	3469.44
-0.11	0.29	9.71	-0.06	0.12	0.00	3469.44
-0.15	0.29	9.73	-0.06	0.12	0.00	3469.45
-0.12	0.32	9.77	0.00	0.00	-0.12	3469.45
-0.12	0.32	9.77	0.00	0.00	-0.12	3469.46
-0.13	0.28	9.81	0.00	0.00	0.19	3469.46
-0.13	0.28	9.81	0.00	0.00	0.19	3469.47
-0.13	0.29	9.75	0.00	-0.06	0.19	3469.47
-0.13	0.29	9.75	0.00	-0.06	0.19	3469.48
-0.13	0.28	9.72	0.00	-0.06	-0.06	3469.49
